"","nickname","season","gamescore","impact","survive","efficiency","objective","n","classes"
"484","faithless",26,49.8910272079493,0.356113393777301,0.671447405312544,0.522970608860478,0.61263740027648,25,"scout"
"485","ayr",26,49.883786471798,0.561716450343961,0.455230120818742,0.359779422470052,0.493977078105705,2,"medic"
"486","arnold",20,49.8564105366424,0.353116956149564,0.595082326456297,0.635073503389154,0.653164542691597,18,"medic"
"487","Jersh",15,49.8549787378519,0.325204770987059,0.643099119901346,0.68188363456086,0.556276238930088,22,"medic"
"488","lock",21,49.8338972063138,0.356910343762509,0.592675645870348,0.650158711410765,0.586578297041362,16,"medic"
"489","ohai",16,49.8316361973838,0.440187440575571,0.518101247864504,0.472788493896356,0.544745374254032,17,"scout"
"490","sage",18,49.6968610178777,0.445502633861056,0.49714005688203,0.484908470882889,0.543991471645276,10,"scout"
"491","johno",18,49.6563524130426,0.369511843958246,0.515053327783146,0.633256231296648,0.689075203676041,17,"medic"
"492","prankmonkey",28,49.5842550245337,0.457614125329995,0.489565006173386,0.469005618549551,0.364958461081975,12,"demoman"
"493","Doge.exe has stopped working",19,49.5692209208962,0.472497364466803,0.447780122249381,0.495325557846873,0.388169257765718,20,"soldier"
"494","iven",21,49.5369144019099,0.399125040502589,0.587833866337549,0.677739320055791,0.375315583854506,14,"medic"
"495","Halfwrong",20,49.5293846377294,0.343642349877099,0.611614637035258,0.644852220438652,0.579913354445183,17,"medic"
"496","hsr",25,49.5125049567069,0.258330393477928,0.85007969183762,0.5979276986849,0.528633410561537,2,"scout"
"497","conor",29,49.5012290263943,0.352204646099082,0.676797099768064,0.58313874709237,0.567122699071726,10,"scout"
"498","faithless",25,49.4953748635637,0.480451985918563,0.515535026777229,0.389057348770704,0.5033448392545,17,"scout"
"499","quid",18,49.4578672025783,0.456543995604129,0.504829118098676,0.480891932423742,0.454979744040081,13,"scout"
"500","Mirimu",29,49.4259416838624,0.462473189956184,0.641190069155231,0.649508671405631,0.546854083232767,6,"medic"
"501","arandomdeaddude",28,49.4014320713174,0.468055443060525,0.368884888310926,0.578316756144272,0.264731207470396,4,"soldier"
"502","T3",29,49.3883373614111,0.539254467286932,0.615018880064811,0.578341482829338,0.466720332743035,6,"medic"
"503","Michael",28,49.3802857521236,0.48968301225285,0.445663269179713,0.431772997705403,0.473516398486679,6,"medic"
"504","conor",26,49.3645708097282,0.464520924277765,0.488715845860444,0.484194084942579,0.470802166498994,12,"scout"
"505","feyn",24,49.360114034604,0.423527053949186,0.54489905341897,0.47141428223992,0.489505089424239,15,"soldier"
"506","sao",29,49.3275615783237,0.567688913305175,0.38511899894799,0.33139441995051,0.4664351935761,6,"demoman"
"507","jane doe",29,49.313511043122,0.520457672531411,0.500380514758721,0.533019790789151,0.356305773281345,10,"medic"
"508","Brutalix",15,49.2806376984812,0.33135133961603,0.565767737047253,0.645248493235667,0.636131553958164,14,"medic"
"509","scotch",18,49.2280817248773,0.299048387707323,0.743435579941119,0.472655697015609,0.678409095992336,3,"soldier"
"510","Doge.exe has stopped working",16,49.1842257590474,0.352907921319395,0.563671526705149,0.623401506695742,0.55986381901091,14,"medic"
"511","durc",17,49.1611058915695,0.530870830194913,0.376930691334975,0.522037100186058,0.368218786434921,10,"demoman"
"512","Pineapple lumps",24,49.1481932035702,0.416564538433584,0.496946895949306,0.585717709711387,0.452579284556892,2,"scout"
"513","v4na",15,49.106885083785,0.48565425826346,0.396302911118311,0.464150391150356,0.503981440719623,10,"scout"
"514","catfish",20,49.038874511133,0.557696729139759,0.324750027463786,0.353690491570232,0.44555422129683,15,"soldier"
"515","HERTZ",26,49.0261426947405,0.53275696173422,0.403603342197783,0.298660870830566,0.564428892057269,24,"soldier"
"516","matttt",26,49.0257628019257,0.372931173486588,0.553696915195933,0.57795839288834,0.504745955839173,12,"soldier"
"517","HERTZ",21,49.0169596640179,0.52105007625471,0.344454762939884,0.38806906791603,0.613188526202987,10,"soldier"
"518","starbucks",27,49.0127623416427,0.540022228546167,0.252364660813851,0.571045949655348,0.327335579472204,16,"scout"
"519","pause",27,49.009584708874,0.43900105982619,0.403316751462148,0.603598863923452,0.387643786956721,10,"soldier"
"520","Dramz",15,49.0064953368408,0.333433186642005,0.54053825275728,0.652524168026293,0.605619304567743,4,"medic"
"521","Paulsen",20,48.9851618654092,0.437999583210837,0.604626668494352,0.326656518566347,0.532915652135658,4,"soldier"
"522","SoLe",21,48.983576251136,0.455265750401421,0.511019179684548,0.38381037608774,0.566323512915976,20,"soldier"
"523","ollie",18,48.8892172097634,0.53482113589102,0.421676051335346,0.370203307878609,0.311918248066586,6,"soldier"
"524","Dave",15,48.8745582371181,0.317080033906662,0.598182238784135,0.657389039771084,0.535410991554934,21,"medic"
"525","pause",26,48.8546866044938,0.423199394287147,0.470984831632188,0.612428906676101,0.336518962561411,14,"soldier"
"526","Essence",23,48.8376109029065,0.533789184784363,0.348115058111806,0.486272296282473,0.371219816413032,6,"soldier"
"527","samson",26,48.8078045954263,0.397538397777197,0.481420554592814,0.605560167767725,0.454026305846692,14,"soldier"
"528","ceekay",28,48.7994765340749,0.570848310976113,0.276609593532611,0.447623879513219,0.2994160889335,6,"scout"
"529","Brutalix",14,48.7766685480334,0.296869505929259,0.545162830030206,0.661954077274792,0.671866554419824,16,"medic"
"530","lock",16,48.7746038219816,0.536451151540532,0.318778329949386,0.303618629521774,0.544275812090655,15,"soldier"
"531","Zaka",29,48.7716009618068,0.464737877905455,0.552858320939522,0.469105646823877,0.546525580020894,10,"medic"
"532","rohan",28,48.7629310797405,0.470033438571423,0.470965190922688,0.410810070761195,0.410721124101752,10,"soldier"
"533","arnold",21,48.6892119300038,0.400562821030613,0.542423499257622,0.542839691560497,0.563254734024001,18,"medic"
"534","Spade",24,48.6746281411459,0.471824339681008,0.459726558329309,0.415386799521313,0.473588940383107,17,"soldier"
"535","Ben",23,48.6224555385846,0.493067264580869,0.529862035281192,0.334165147978572,0.567314324413837,19,"scout"
"536","oni",14,48.6143276228862,0.424428315779637,0.448279573974701,0.504251626049061,0.451652579165698,16,"demoman"
"537","emgee",20,48.6122088025007,0.315289416326848,0.587184788483878,0.729334318556786,0.410854861042409,2,"medic"
"538","Shupah",25,48.6105022421998,0.429463729821049,0.463204318557135,0.479483052749715,0.546996484466172,8,"soldier"
"539","HERTZ",15,48.6082195041175,0.432469059612784,0.451092458698243,0.455883335201839,0.52458636575144,14,"soldier"
"540","seraph",29,48.594996489797,0.535144290595001,0.357238255974966,0.507553258113052,0.348431062830416,10,"scout"
"541","darbs",28,48.5818966042836,0.472455204668103,0.432187329536311,0.516611473007013,0.282095304872792,6,"medic"
"542","decap",26,48.5791835880432,0.499372917162534,0.404464173436534,0.41065188596369,0.449406439851467,13,"demoman"
"543","Rei",25,48.5200871529016,0.538770505601977,0.332861478542418,0.376906114004222,0.447732349995374,14,"soldier"
"544","Moop",19,48.5187840151225,0.485873467053905,0.390564036716356,0.383013942425294,0.50551268768663,18,"demoman"
"545","mad",21,48.5055044995418,0.387913186855676,0.565570515880457,0.56208346359164,0.391988368528925,14,"soldier"
"546","bonobo",14,48.5050551977358,0.277207998557554,0.677032861877195,0.67638149931341,0.424402189015187,2,"medic"
"547","obla",16,48.4979028057065,0.349722438388048,0.507254129786123,0.654818968167543,0.490636095108634,12,"medic"
"548","arnold",19,48.4524869758201,0.311654491477633,0.546357093693099,0.639063971728958,0.603215238043701,2,"medic"
"549","Spade",25,48.4521986518514,0.468184231725224,0.535240034842145,0.319955132140458,0.505820937297676,19,"soldier"
"550","T3",24,48.4116565518465,0.446641649236712,0.469336392594878,0.552860357997143,0.370299501398188,12,"medic"
"551","Tekk",15,48.3661406590485,0.450868308771706,0.461388592204391,0.419877551307383,0.476166053523475,10,"demoman"
"552","Big-Dad",23,48.342123887543,0.429554514129809,0.360572098157402,0.628435716165345,0.537866498086825,2,"soldier"
"553","razor",18,48.3273799102349,0.385560093182386,0.627271404679502,0.539670617238298,0.311973127258135,9,"scout"
"554","Geoh",28,48.3219294881992,0.475142601340414,0.39306277620348,0.30687770832087,0.722470701275648,2,"medic"
"555","Moop",16,48.2847267010513,0.450885973584804,0.437068617715198,0.371129191425009,0.598904297704096,15,"demoman"
"556","Moop",17,48.2620169731342,0.520204543989132,0.373257311488031,0.4306953279659,0.507706918786349,15,"demoman"
"557","Vanquish",18,48.2320832789629,0.457394461576564,0.428398544219342,0.431786289517795,0.514465124638218,7,"scout"
"558","Rising",22,48.2048277494214,0.520199745394805,0.456029049126948,0.467286734331402,0.364028410313516,6,"medic"
"559","kELlEr",29,48.2022375583426,0.472158983661545,0.516511501182272,0.520371146009781,0.362694799790703,10,"medic"
"560","Sickday",25,48.196681972529,0.434972928025714,0.395468051018501,0.581858567192181,0.470744758880428,11,"scout"
"561","quid",17,48.1922809216715,0.555657941279091,0.282438621314726,0.506916551203866,0.437006629146428,10,"scout"
"562","signedunknown",22,48.1266474617873,0.431818080930864,0.423797885649503,0.581451044459418,0.428392691367119,14,"soldier"
"563","Moop",25,48.1056862771844,0.404236703639032,0.53709626111578,0.43652912623801,0.52129041970469,19,"demoman"
"564","iven",24,48.0524144751499,0.472409864017734,0.443979107169603,0.38399158653999,0.486302958681531,11,"demoman"
"565","buddah",19,48.0443785827634,0.406845126982822,0.509524824506449,0.523355979566569,0.601081622109145,6,"medic"
"566","mac",19,48.0398237449684,0.53366535131542,0.28675435200242,0.450085309359265,0.335308021613321,5,"soldier"
"567","Vanquish",22,48.035018289145,0.50261322782943,0.50741397954245,0.345846661622271,0.485435184049066,8,"scout"
"568","deft",16,47.996176340093,0.464103132900383,0.403141592463939,0.470714225022016,0.371437956989194,4,"demoman"
"569","disturbed",15,47.9693718405777,0.379266320577779,0.570419611223667,0.500957646847914,0.496296264110986,2,"scout"
"570","berko",20,47.9512927967375,0.520821666455239,0.421364475729116,0.344590247001227,0.344772192974309,6,"soldier"
"571","phrax",17,47.9426968661187,0.56947865265576,0.227103108472829,0.409859272488316,0.643047405821157,1,"scout"
"572","redcoat",23,47.9195615297939,0.449306382595376,0.518670051552311,0.455353243639877,0.447450302121221,11,"scout"
"573","Michael",26,47.917671616621,0.476069128726843,0.437574208626811,0.471130294365116,0.419308626921395,12,"medic"
"574","laan",18,47.8202985024703,0.394914001372391,0.500707282761129,0.394187477637974,0.691703548587188,15,"soldier"
"575","Shifta",16,47.8011503160154,0.458062080466274,0.435214988281584,0.468320766629898,0.401737365221407,10,"scout"
"576","davi",19,47.7943016724619,0.582729181542683,0.226750901037111,0.399610674885765,0.296894715333578,2,"scout"
"577","lexx",27,47.76391633047,0.465076193790511,0.384046041248408,0.480406614851044,0.460775683410345,12,"soldier"
"578","mac",15,47.7294831788504,0.528603870549623,0.286379196123516,0.437444897627604,0.31376539693702,10,"demoman"
"579","ALT",29,47.7234764801122,0.365231171472041,0.580127596217765,0.545823326130409,0.507945690846754,10,"soldier"
"580","Mack",23,47.6888440902066,0.459923522705019,0.522917116854518,0.444200138394062,0.501963510039064,9,"medic"
"581","ceekay",26,47.6657599763291,0.512011187852443,0.285587753794376,0.554578231832322,0.28032186723649,9,"scout"
"582","john the asian",24,47.5986148415872,0.471447092386007,0.387665981252261,0.445599375040237,0.485717723766901,8,"medic"
"583","Sean",21,47.5752418793911,0.396202487069527,0.457719493859789,0.533133174717314,0.556403665894645,16,"medic"
"584","Trumpet",25,47.5664891722793,0.486830550836176,0.422346930641248,0.360409154520287,0.440415629988407,10,"demoman"
"585","Hawk",17,47.5525634671296,0.31925306628922,0.638357773879399,0.630205008979175,0.674042832452494,16,"medic"
"586","obla",18,47.5382539853761,0.315478999430974,0.54318530012456,0.601594980216252,0.503557266471375,11,"medic"
"587","Rei",26,47.5332488600068,0.499040410635716,0.401980727841102,0.391756235271412,0.43340152067288,12,"soldier"
"588","weaponfire",25,47.4292442804278,0.420583949630642,0.515956561893452,0.53099487471611,0.335762545011407,2,"scout"
"589","nerax",16,47.3785704514149,0.478881675388894,0.379721126198786,0.459812198883408,0.409180878308006,12,"scout"
"590","cooleverest",16,47.3440022252584,0.443493772836089,0.517148381993963,0.465516369879525,0.296407766706645,2,"scout"
"591","arnold",18,47.303843147972,0.291447207006355,0.563191913519777,0.600550367108107,0.53458051961677,12,"medic"
"592","Daz",28,47.2586027266114,0.418802582194232,0.480702103700032,0.447322400657182,0.412300481029831,14,"demoman"
"593","adolo",24,47.2253200828202,0.508143577982884,0.285381982060759,0.527460784711435,0.368431023049407,10,"scout"
"594","Sean",27,47.1937465483169,0.422992525808167,0.455373065383227,0.480031724961727,0.396289031980637,12,"medic"
"595","zoek",20,47.166489070935,0.391851596001617,0.558616541485849,0.421024689276585,0.485444601555308,13,"soldier"
"596","explode",19,47.1636431550321,0.283619941269923,0.555344996506705,0.634316306337464,0.494936964773466,12,"medic"
"597","Dramz",14,47.1334962278883,0.295868523126741,0.55527642339343,0.623005521838844,0.412837892650752,7,"medic"
"598","Doge.exe has stopped working",26,47.1030279772665,0.455202694055478,0.383010538987447,0.469315743630779,0.48508733125225,11,"soldier"
"599","Halfwrong",29,47.088107986904,0.491675626161946,0.441387875790629,0.44794479170044,0.331485469657915,8,"medic"
"600","buddah",14,47.0383069625551,0.336259189803573,0.415240686624078,0.511447839015899,0.695435057370114,2,"medic"
"601","Phantom",28,47.0327246166748,0.457695497238527,0.383725680175815,0.510094776976634,0.323501897947868,10,"scout"
"602","abender",16,47.0223060370027,0.37948866114068,0.584541460609119,0.392009246788751,0.527934720529546,13,"soldier"
"603","Ampersand",15,47.0146276378574,0.413184293323417,0.344581347258291,0.549699049910583,0.397464915899876,14,"medic"
"604","Trumpet",22,46.9887112872651,0.553527539089682,0.443474729418076,0.249843176801445,0.382342822555646,10,"soldier"
"605","Paymh",20,46.9640884477959,0.402015792716762,0.517622869062627,0.448851812300186,0.43719631571248,12,"soldier"
"606","redcoat",24,46.9391456941962,0.357286132286251,0.694572574396856,0.314998474656468,0.598442627452506,14,"demoman"
"607","Michael",25,46.9365333271532,0.435854016741337,0.410775896862616,0.442417194864685,0.470097059188502,11,"medic"
"608","ckm",14,46.8958252344424,0.470064290348383,0.437033961070886,0.380170339886284,0.359370521967604,10,"soldier"
"609","johno",16,46.8916300536394,0.293033567452476,0.519468547204189,0.59399751693417,0.554977238600098,17,"medic"
"610","SPACCEE",14,46.8783288492811,0.522786426905821,0.367817300665599,0.265473428325826,0.461918891270683,10,"soldier"
"611","Moop",23,46.8437826845416,0.456721071403265,0.475479016639722,0.358531934487211,0.54762333002846,10,"demoman"
"612","Hawk",15,46.8426457097191,0.2818446556826,0.509027449668754,0.623525850051921,0.542479290242678,18,"medic"
"613","Halfwrong",19,46.7880665113082,0.300359720405934,0.515642381874746,0.595192168669116,0.498962749032106,14,"medic"
"614","samson",28,46.7747341465447,0.347175891052798,0.585379090846421,0.533396769274152,0.387496820857001,10,"soldier"
"615","down",19,46.7718728700564,0.416950465050107,0.495579585191135,0.416847427852876,0.467978096556125,11,"soldier"
"616","mop",23,46.7594972043586,0.480601956523012,0.345677224933882,0.570252321829705,0.284139368652559,2,"soldier"
"617","AiShou",20,46.7574460149618,0.353102049761266,0.684346352504476,0.455359337790464,0.382846174327161,2,"scout"
"618","Daz",29,46.7508664179945,0.399703430323726,0.592422805036757,0.430627174733074,0.413409298065982,10,"demoman"
"619","campbell",14,46.7465683887975,0.372269168867709,0.585239032984783,0.449909439802404,0.353739726597828,4,"demoman"
"620","heebs",19,46.6996137643549,0.432329431235886,0.452823268587632,0.496027037105922,0.353877235509153,12,"scout"
"621","Spade",21,46.688438779009,0.463615651183948,0.446418872425883,0.443708049159267,0.371602644255108,14,"scout"
"622","iven",20,46.6698742120558,0.371515989933171,0.53960943897772,0.498377045158703,0.415646346957689,13,"soldier"
"623","riot",14,46.6454083600653,0.354881488681665,0.584780083780226,0.498704083435228,0.378850246487224,9,"soldier"
"624","Sean",15,46.6401356376032,0.382467755409472,0.428352865334982,0.523561713694714,0.359265951502518,14,"medic"
"625","adolo",18,46.6370408690905,0.39301284364247,0.482168995117218,0.392627059077032,0.682181567204287,2,"scout"
"626","john the asian",26,46.4909753865767,0.540979302091645,0.215449406683876,0.559983764461799,0.249770387831275,2,"scout"
"627","shy",28,46.4511494348935,0.426395158069402,0.396524192429706,0.47195726320504,0.313181373920068,4,"medic"
"628","Delphinoid",25,46.4422153469214,0.455557510160917,0.501393102476485,0.302423249117393,0.491560743251038,4,"soldier"
"629","athena",14,46.4090320608612,0.325713226185627,0.409054091023043,0.541827789059805,0.576577491995226,2,"medic"
"630","lock",25,46.3494296948726,0.417900454936337,0.480686991706135,0.42978429577914,0.528598844746463,11,"medic"
"631","spj",20,46.3382395244808,0.462187494228976,0.392441175130318,0.471857557153243,0.344057710468393,7,"scout"
"632","Doge.exe has stopped working",18,46.3260005538625,0.302207148608289,0.466424646949848,0.602147415505028,0.457492090066529,5,"medic"
"633","quest",23,46.3228225719924,0.439317073352848,0.492339878192818,0.426876551859056,0.516793760433384,12,"scout"
"634","dubious",20,46.3202828418412,0.441186643559215,0.381607245666362,0.499861681073254,0.43599174129417,8,"scout"
"635","dauq",18,46.2700339209631,0.417845692584717,0.489480813207848,0.488701487549548,0.310612157082033,14,"scout"
"636","v4na",16,46.2698093148611,0.49297820253692,0.294465172765001,0.475108271572297,0.367968074938695,6,"scout"
"637","riot",16,46.2210210986164,0.470449825005237,0.372866721743861,0.408017679484211,0.387621124447444,1,"soldier"
"638","Michael",27,46.2005552798933,0.386192316695845,0.440925621417009,0.532452733600635,0.319240211866822,11,"medic"
"639","blank",20,46.1794050985392,0.351008225186297,0.40721409974824,0.494171936429053,0.513672572002343,11,"medic"
"640","Moop",22,46.1335429855285,0.475931607241577,0.407176232603159,0.439824504945453,0.35669245730973,8,"demoman"
"641","frhank",23,46.1054581821622,0.419884866176558,0.49214310694903,0.563796006250495,0.389563554255912,11,"medic"
"642","kure",19,46.0875540546256,0.39241006976137,0.558724605661755,0.419457162223455,0.437059924759571,10,"scout"
"643","Left",19,46.0624975858823,0.252512953363342,0.55007517456716,0.65705054956847,0.410520154364667,6,"medic"
"644","xander",22,46.0615028765621,0.447570240002413,0.45858420644029,0.418059716083506,0.443166480930052,14,"medic"
"645","berko",26,46.0304133976207,0.475289219467541,0.482931523191778,0.320660699377652,0.415005426163121,8,"soldier"
"646","Aqua",17,46.029776805509,0.52033789303432,0.350090277323593,0.487999635944798,0.25931279311329,1,"scout"
"647","HERTZ",19,46.0238238442389,0.425069963223521,0.391984599690013,0.418107995749233,0.603925507120426,21,"scout"
"648","Shifta",15,46.0232784892928,0.478885039010342,0.348520812841806,0.41217178741912,0.353876720836011,14,"soldier"
"649","dvp",18,46.0193856154417,0.443114691529134,0.399618679276278,0.430015102731905,0.369941067348889,10,"soldier"
"650","mop",15,46.0102720769691,0.559106137260273,0.306713149490832,0.249517191116902,0.360401699649549,4,"soldier"
"651","Caber",21,45.9876443190133,0.370475505256137,0.488911939229744,0.5584044572066,0.400485119935035,4,"soldier"
"652","kELlEr",25,45.9693088665735,0.445451460815078,0.397054509706596,0.408115413605545,0.349842760129621,11,"medic"
"653","kai",29,45.954355162442,0.323554702358755,0.670882673875168,0.456633679237402,0.536334353897449,3,"soldier"
"654","v4na",14,45.9512235306554,0.423647810546699,0.439121543878193,0.454781561514657,0.411560319965895,13,"scout"
"655","dubious",17,45.9448170632413,0.545956887552018,0.277535081409452,0.390922025010308,0.424020095825866,7,"scout"
"656","Moop",15,45.9234941786711,0.429337505487403,0.390023091481921,0.375857119897054,0.530758575987232,14,"demoman"
"657","Hobbes",15,45.9215136003242,0.31836848319685,0.479580042991262,0.542219595548348,0.544574601415359,16,"medic"
"658","dogroll",24,45.9071131441844,0.448286599337292,0.421677244587726,0.436107394369957,0.354052230018504,12,"demoman"
"659","Essence",22,45.8826030223357,0.423917194885265,0.462919987970147,0.469224276502324,0.418933964272635,12,"medic"
"660","quid",19,45.8742878992389,0.411255990240891,0.484561061498776,0.436758236116036,0.422869564171319,10,"scout"
"661","Kodyn",25,45.8685473021374,0.451769308236402,0.309898287323305,0.494294960848398,0.464223252453504,12,"soldier"
"662","melons",22,45.8626177082167,0.478563378911706,0.459679937788631,0.342097214409723,0.443699318787907,4,"soldier"
"663","encre",23,45.8596793124358,0.358501701450919,0.544599432007463,0.560689530263393,0.441434926389213,6,"soldier"
"664","Spade",19,45.8351792531237,0.383444813288755,0.532131622261909,0.487991261090343,0.360013779947909,12,"scout"
"665","kanye",18,45.8209279721609,0.416174902814124,0.415978142305009,0.432908122640285,0.527836026706439,14,"scout"
"666","Shifta",19,45.7841505611913,0.39467126952013,0.515331612389292,0.443281502508659,0.420758185646869,12,"scout"
"667","Spade",23,45.7209388993891,0.405842614907185,0.445249966210045,0.494873228644864,0.585105562289562,19,"scout"
"668","ory",26,45.6833791309491,0.425077693763616,0.440064978723471,0.457204535275252,0.338584444710729,10,"medic"
"669","SPACCEE",17,45.6618535739296,0.518287662374104,0.309909139621747,0.264076620369398,0.683641558229094,2,"soldier"
"670","blank",18,45.63556458789,0.501058927187071,0.349270141082973,0.348505337030564,0.323207283639134,16,"soldier"
"671","bird",20,45.6210834297623,0.260665092198395,0.503555015984804,0.59909033143676,0.489745742106169,7,"medic"
"672","Rising",29,45.6049270434742,0.432745151901833,0.445651873120129,0.470848114862365,0.267312441075492,2,"medic"
"673","K13R7N",18,45.5902047018141,0.414865036018079,0.421433833114314,0.439909234283133,0.483927544479831,6,"scout"
"674","sage",20,45.5854012043433,0.456999407915376,0.361680269486611,0.387959975676629,0.38460925842129,11,"soldier"
"675","Doge.exe has stopped working",20,45.5527665485484,0.284861449749756,0.488756360963641,0.57482795608105,0.432680119485205,2,"medic"
"676","Paymh",16,45.4890049420772,0.323659470274647,0.284984740989844,0.51556536694065,0.751465925429859,1,"medic"
"677","cos coa",20,45.3985260051314,0.282578884154416,0.485886090381432,0.56437318205441,0.438670069926737,12,"medic"
"678","heebs",28,45.3933437893473,0.485200488615277,0.441206103875292,0.311981445152873,0.378233127609189,12,"scout"
"679","Gooseman",22,45.3657627682461,0.44952319470139,0.345798261019905,0.543425307851683,0.332769095035092,12,"demoman"
"680","ohai",27,45.2570138003856,0.517617461382967,0.221331429212338,0.535737433447243,0.217322666691076,2,"scout"
"681","T3",26,45.2015903684559,0.430192661386713,0.458162464966381,0.320097824533184,0.473712303473334,2,"medic"
"682","xander",24,45.1839664133708,0.403307260166184,0.423106893378519,0.459940645784734,0.315767535948031,10,"medic"
"683","Gooseman",15,45.1596345633797,0.322265886964603,0.515738787767281,0.46239824693946,0.563363294878469,6,"demoman"
"684","teejay",18,45.1178370293373,0.586945631361115,0.219383387958776,0.261403769019891,0.332338847829257,3,"scout"
"685","berko",21,45.0885959215763,0.408780828803469,0.483117317934817,0.460828971278376,0.330228379578678,12,"soldier"
"686","Paulsen",26,45.086953702046,0.408475299719145,0.467183001691708,0.395295370467112,0.568131118105195,19,"demoman"
"687","kELlEr",28,45.0849258625884,0.398466019860736,0.410217463153746,0.410669993443716,0.317281919750908,2,"medic"
"688","Ampersand",14,45.0142909847904,0.269010214344142,0.504270424806484,0.585531112879833,0.30918809233235,6,"medic"
"689","Michael",22,44.9990711878062,0.414292588511305,0.465779253000536,0.444379430346287,0.355473790488385,12,"medic"
"690","crunk",17,44.9960147968117,0.316762933877635,0.642691400717925,0.388370872260576,0.768470612994429,2,"scout"
"691","Bunneez",23,44.9463212512488,0.393969597485517,0.489331614807322,0.421299936078733,0.429973213673507,3,"medic"
"692","shivy",14,44.9321290475288,0.251806539473335,0.46329294388002,0.598212539360283,0.435712750340365,14,"medic"
"693","obla",17,44.8340906334508,0.286796452573426,0.486618399114012,0.695680801084077,0.371771342855718,5,"medic"
"694","Big-Dad",15,44.8288545384068,0.39190352470245,0.450481521844823,0.463112547691381,0.364144323963814,16,"soldier"
"695","xander",19,44.8271729536975,0.257605668802087,0.479354061037151,0.593869845587946,0.42285443028798,12,"medic"
"696","jen",20,44.8214074395978,0.268344061090373,0.45985459453399,0.601881288097335,0.366884226324411,9,"medic"
"697","Halfwrong",18,44.8142632792423,0.335801583974654,0.302551876545321,0.4901402352799,0.511010747807494,14,"medic"
"698","catfish",18,44.7630113209362,0.512995020139788,0.331204322919385,0.286035618291749,0.30354841160701,14,"soldier"
"699","Paulsen",25,44.7294106387232,0.379548693651976,0.41901084515335,0.459536371295637,0.532365732792323,15,"soldier"
"700","Paulsen",28,44.7258417009175,0.410979470281013,0.468290073470486,0.344928662486378,0.507884118273503,23,"demoman"
"701","Essence",28,44.7196758301669,0.445500373039626,0.345088930131524,0.313308298645972,0.345405765394257,10,"medic"
"702","Doge.exe has stopped working",17,44.7157630357936,0.310659770064959,0.537266011474366,0.583783941615656,0.522589447476904,18,"medic"
"703","samson",25,44.6885568288419,0.4328049124787,0.376106446421376,0.469252547812097,0.373632754736088,10,"soldier"
"704","encre",16,44.6741015266254,0.436648586896956,0.376585520536494,0.437559385550672,0.28200017756962,8,"demoman"
"705","Shifta",22,44.612406541564,0.463611025275371,0.533015385011176,0.299056734939117,0.350684097586006,8,"soldier"
"706","AiShou",19,44.5774725406168,0.316742588937009,0.610098732352863,0.467994730134944,0.473089458684027,2,"scout"
"707","matttt",27,44.5609352786591,0.413456643268757,0.409599911347928,0.458689503652186,0.388873340796196,14,"soldier"
"708","emgee",15,44.481399439882,0.538706250412359,0.24485932022004,0.278227064838821,0.376576653827453,16,"soldier"
"709","Spade",22,44.4408310342158,0.435785976875875,0.470954631817745,0.436580313648002,0.383013350697698,12,"scout"
"710","Sean",18,44.3952711247184,0.259662944313819,0.391640552696594,0.558024671934491,0.486220553197927,16,"medic"
"711","dauq",24,44.2478070763358,0.426801098798048,0.40639042563951,0.463118895964596,0.404924038274861,13,"scout"
"712","Roro",18,44.2027161370246,0.499685227807743,0.278812818069957,0.372529383090164,0.283174578912806,3,"soldier"
"713","Emerude",21,44.1591261185027,0.462047579602011,0.292518118649031,0.469820598163843,0.305231620591771,10,"scout"
"714","ory",27,44.1229370944469,0.345499909225433,0.406553829556781,0.471267093366308,0.326607898625428,12,"medic"
"715","Mack",24,44.1086954434934,0.387736866281514,0.40589734292923,0.456174162350996,0.252510659011446,4,"medic"
"716","starbucks",26,44.0697140427269,0.501376456657786,0.350096922436596,0.378181583479574,0.345186331828635,14,"scout"
"717","Rei",24,44.056032638288,0.476206314864441,0.336115314134936,0.403074057654539,0.401992431855251,10,"scout"
"718","adolo",29,44.0324781301077,0.426413822859195,0.48928264069991,0.404760581680834,0.358907425228672,10,"scout"
"719","lunar",26,43.9676192990367,0.473094771764618,0.449426258110365,0.32057316749275,0.394850123669722,12,"scout"
"720","kl",29,43.9183344933094,0.391634535877389,0.52097391260062,0.431140863892077,0.343193022705757,10,"soldier"
"721","rem",20,43.9165020928226,0.260901537194857,0.413837869610003,0.547266322659816,0.417193104842024,12,"medic"
"722","Vanquish",19,43.9038809073676,0.437213793498768,0.434718950159094,0.389855102248385,0.314215187510899,8,"scout"
"723","wzrd",14,43.8982898356502,0.330825751952385,0.543445062646543,0.470075612614172,0.432751377285829,10,"scout"
"724","berko",22,43.8945195431438,0.408152358802171,0.37230309219768,0.58378873188349,0.31838986532142,8,"soldier"
"725","beni",28,43.8819309198429,0.337667217338076,0.391431486536492,0.402147551084951,0.472726311967281,2,"medic"
"726","skaz",17,43.8617421598636,0.398133158454073,0.425134829376324,0.47105778649154,0.434568180360728,13,"soldier"
"727","zildjian",21,43.8422581750537,0.247745660090209,0.481541361822962,0.554993573474839,0.478554944147551,4,"medic"
"728","ohai",17,43.8231954945638,0.434334500038465,0.44230884130483,0.35652816651824,0.505776251290465,13,"scout"
"729","SoLe",20,43.8121120860876,0.347974649083353,0.53216577965471,0.392456203945607,0.579336314356443,12,"soldier"
