"","nickname","ranking_points","career_avg","n","total_rank_weight","total_rank_contr","classes","impact","survive","efficiency","objective","rank","prev_ranking_points","prev_games","prev_rank","rank_change","peak_rank"
"145","Michael",18.5275657221279,43.0405970343896,2,1.5157165665104,65.2373459575226,"scout",0.487668944284955,0.373711609485642,0.274727150834796,0.400980217366183,145,18.5275657221279,2,148,3,115
"146","Skunde",17.6729026150004,41.055165653617,2,2,82.1103313072341,"soldier",0.382582178642517,0.453199257526214,0.547541070923393,0.246805894810854,146,17.6729026150004,2,150,4,144
"147","nurf",17.6343706810132,40.9656537626017,2,2,81.9313075252034,"scout",0.386319787173786,0.382023126207731,0.513304684163808,0.206759978909427,147,17.6343706810132,2,151,4,147
"148","adolo",17.4187361363207,44.9608026185746,1,0.535886731268147,24.0938975504603,"soldier",0.245252328673453,0.752064707730846,0.547602897590263,0.711403217874448,148,22.6304481807137,3,128,-20,12
"149","trev",17.3571139191819,40.3215704145779,2,1.07177346253629,43.2155891381331,"scout",0.374040291424462,0.400749470026886,0.453483745089775,0.286033424032539,149,17.3571139191819,2,152,3,101
"150","lunar",16.9742809412144,39.4322274656283,2,2,78.8644549312565,"medic",0.375533195290071,0.340418183250835,0.221876841796773,0.283595701433495,150,16.9742809412144,2,153,3,81
"151","J5",16.8871581789097,39.2298362955674,2,2,78.4596725911349,"medic",0.30506375708497,0.356360809148378,0.37954728740994,0.243194092203132,151,16.8871581789097,2,154,3,148
"152","donkey",16.8688433752082,31.7417048650899,4,4,126.966819460359,"soldier",0.207706733018359,0.370342576019201,0.548778303053827,0.388275487372351,152,16.8688433752082,4,155,3,152
"153","callum_",16.1184416977192,37.4440638526665,2,2,74.888127705333,"soldier",0.351934083461368,0.409238415058426,0.484375769492795,0.266836373821346,153,16.1184416977192,2,156,3,150
"154","blank",16.0694232452557,30.3682842921989,4,2.07177346253629,62.6451565419012,"demoman",0.280029263576045,0.250854846134687,0.329296821985688,0.289531802473341,154,16.0694232452557,4,157,3,34
"155","DAGREEKHUNTER",15.8257249392926,36.7640660465,2,2,73.528132093,"scout",0.388550515896708,0.29862235230947,0.368883051106184,0.231712818755521,155,15.8257249392926,2,158,3,152
"156","Charlie",14.3963067145792,33.4434455868989,2,1.07177346253629,35.8437974758148,"demoman",0.344752281858828,0.331367455205866,0.246314448254209,0.303534239238104,156,19.0357081662807,4,145,-11,47
"157","honk honk",11.7909882764927,30.4346017086687,1,0.933032991536807,28.3964874784704,"soldier",0.202126996639782,0.601694934455816,0.232184982798786,0.46088587813309,157,11.7909882764927,1,159,2,124
